hhweight;cluster_nb;hh_nb;year;urban_rural;rooms_per_person;telephone;radio;electricity;tv;fridge;motorcycle;car_truck;recode_floor;recode_water;recode_toilet
0,276241762;292;14;2018;rural;0,142857143;0;0;0;0;0;0;0;0;0;4
0,276241762;292;15;2018;rural;0,166666667;0;1;0;0;0;0;0;0;0;4
0,276241762;292;16;2018;rural;0,5;0;1;0;0;0;0;0;0;0;4
0,276241762;292;17;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,276241762;292;18;2018;rural;0,142857143;0;0;0;0;0;0;0;0;0;4
0,276241762;292;19;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,276241762;292;20;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,276241762;292;21;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,276241762;292;22;2018;rural;0,5;0;1;0;0;0;0;0;0;0;4
0,276241762;292;23;2018;rural;0,125;0;0;0;0;0;0;0;0;0;4
0,276241762;292;24;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,276241762;292;25;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,276241762;292;26;2018;rural;0,285714286;0;0;0;0;0;0;0;0;0;4
0,47126777;293;1;2018;rural;0,230769231;0;1;0;0;0;0;0;0;1;4
0,47126777;293;2;2018;rural;0,2;0;0;0;0;0;0;0;0;1;4
0,47126777;293;3;2018;rural;0,333333333;0;1;0;0;0;0;0;0;1;4
0,47126777;293;4;2018;rural;0,166666667;0;1;1;0;0;0;0;0;1;4
0,47126777;293;5;2018;rural;0,125;0;0;0;0;0;0;0;0;1;4
0,47126777;293;7;2018;rural;0,285714286;0;0;0;0;0;0;0;0;1;4
0,47126777;293;8;2018;rural;0,25;0;1;0;0;0;0;0;0;1;4
0,47126777;293;9;2018;rural;0,5;0;0;0;0;0;0;0;0;1;4
0,47126777;293;10;2018;rural;0,5;0;1;0;0;0;0;0;0;1;4
0,47126777;293;11;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,47126777;293;12;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,47126777;293;14;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,47126777;293;16;2018;rural;0,25;0;1;0;0;0;0;0;0;0;4
0,47126777;293;17;2018;rural;0,25;0;1;0;0;0;0;0;0;0;4
0,47126777;293;18;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,47126777;293;19;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,47126777;293;20;2018;rural;1;0;0;0;0;0;0;0;0;0;4
0,47126777;293;21;2018;rural;0,666666667;0;0;0;0;0;0;0;0;0;4
0,47126777;293;22;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,47126777;293;23;2018;rural;0,666666667;0;1;0;0;0;0;0;0;0;4
0,47126777;293;24;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,47126777;293;25;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,47126777;293;26;2018;rural;0,25;0;1;0;0;0;0;0;0;1;4
0,323089256;294;1;2018;rural;0,5;0;0;1;0;0;0;0;1;0;4
0,323089256;294;2;2018;rural;0,4;0;1;0;0;0;0;0;1;0;4
0,323089256;294;3;2018;rural;0,25;0;1;1;0;0;0;0;0;0;4
0,323089256;294;4;2018;rural;0,4;0;0;0;0;0;0;0;0;0;4
0,323089256;294;5;2018;rural;0,5;0;0;0;0;0;0;0;1;0;4
0,323089256;294;6;2018;rural;0,3;0;0;0;0;0;0;0;0;1;4
0,323089256;294;7;2018;rural;0,285714286;0;1;0;0;0;0;0;1;0;4
0,323089256;294;9;2018;rural;0,333333333;0;0;0;0;0;0;;0;0;4
0,323089256;294;10;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,323089256;294;11;2018;rural;0,166666667;0;1;0;0;0;0;0;0;0;4
0,323089256;294;12;2018;rural;0,25;0;1;0;0;0;0;0;0;0;4
0,323089256;294;13;2018;rural;0,142857143;0;0;0;0;0;0;0;0;0;4
0,323089256;294;14;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,323089256;294;15;2018;rural;0,25;0;0;1;0;0;0;0;0;0;4
0,323089256;294;16;2018;rural;0,4;0;1;0;0;0;0;0;0;0;4
0,323089256;294;17;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,323089256;294;18;2018;rural;0,333333333;0;0;0;0;0;0;0;1;0;4
0,323089256;294;19;2018;rural;0,4;0;0;0;0;0;0;0;0;0;4
0,323089256;294;20;2018;rural;1;0;0;0;0;0;0;0;0;0;4
0,323089256;294;21;2018;rural;0,125;0;1;0;0;0;0;0;0;0;4
0,323089256;294;22;2018;rural;1;0;0;0;0;0;0;0;0;1;4
0,323089256;294;23;2018;rural;0,333333333;0;1;0;0;0;0;0;0;0;4
0,323089256;294;24;2018;rural;0,375;0;1;0;0;0;0;0;0;0;4
0,323089256;294;25;2018;rural;0,2;0;1;1;0;0;0;0;0;0;4
0,323089256;294;26;2018;rural;0,333333333;0;0;1;0;0;0;0;0;0;4
0,505192754;295;1;2018;rural;0,2;0;0;0;0;0;0;0;0;1;4
0,505192754;295;2;2018;rural;0,2;0;1;0;0;0;0;0;0;0;4
0,505192754;295;3;2018;rural;0,5;0;1;0;0;0;0;0;0;1;4
0,505192754;295;4;2018;rural;0,142857143;0;0;0;0;0;0;0;0;0;4
0,505192754;295;5;2018;rural;0,666666667;0;0;0;0;0;0;0;0;0;4
0,505192754;295;6;2018;rural;1;0;0;0;0;0;0;0;0;0;4
0,505192754;295;7;2018;rural;0,333333333;0;1;0;0;0;0;0;0;0;4
0,505192754;295;8;2018;rural;0,142857143;0;0;0;0;0;0;0;0;0;4
0,505192754;295;9;2018;rural;0,285714286;0;1;0;0;0;0;0;0;1;4
0,505192754;295;10;2018;rural;0,333333333;0;1;0;0;0;0;0;0;1;4
0,505192754;295;11;2018;rural;0,333333333;0;1;1;0;0;0;0;0;0;4
0,505192754;295;12;2018;rural;0,285714286;0;1;0;0;0;0;0;0;0;4
0,505192754;295;13;2018;rural;0,2;0;1;0;0;0;0;0;0;0;4
0,505192754;295;14;2018;rural;0,5;0;1;0;0;0;0;0;0;1;4
0,505192754;295;15;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,505192754;295;16;2018;rural;0,2;0;0;1;0;0;0;0;1;0;4
0,505192754;295;17;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,505192754;295;18;2018;rural;0,333333333;0;0;0;0;0;0;0;0;1;4
0,505192754;295;19;2018;rural;0,285714286;0;0;0;0;0;0;0;0;1;4
0,505192754;295;20;2018;rural;0,166666667;0;1;0;0;0;0;0;0;0;4
0,505192754;295;21;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,505192754;295;22;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,505192754;295;23;2018;rural;0,5;0;1;1;0;0;0;0;0;0;4
0,505192754;295;24;2018;rural;0,333333333;0;0;0;0;0;0;;0;0;4
0,505192754;295;25;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,303115652;296;1;2018;rural;0,6;0;1;0;0;0;0;0;1;0;4
0,303115652;296;3;2018;rural;1;0;1;0;0;0;0;0;0;0;4
0,303115652;296;4;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,303115652;296;5;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,303115652;296;6;2018;rural;0,25;0;1;1;0;0;0;0;0;1;4
0,303115652;296;7;2018;rural;0,285714286;0;0;0;0;0;0;0;0;0;4
0,303115652;296;9;2018;rural;0,5;0;1;1;0;0;0;0;1;0;4
0,303115652;296;10;2018;rural;0,4;0;0;0;0;0;0;0;0;0;4
0,303115652;296;11;2018;rural;1;0;1;0;0;0;0;0;0;0;4
0,303115652;296;12;2018;rural;0,5;0;1;0;0;0;0;0;0;0;4
0,303115652;296;13;2018;rural;0,75;0;0;0;0;0;0;0;1;0;4
0,303115652;296;14;2018;rural;0,25;0;1;0;0;0;0;0;1;0;4
0,303115652;296;15;2018;rural;0,666666667;0;1;1;0;0;0;0;1;0;4
0,303115652;296;16;2018;rural;0,5;0;0;1;0;0;0;1;0;0;4
0,303115652;296;17;2018;rural;0,25;0;1;0;0;0;0;0;1;0;4
0,303115652;296;18;2018;rural;0,4;0;1;0;0;0;0;0;1;0;4
0,303115652;296;19;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,303115652;296;20;2018;rural;0,25;0;1;1;0;0;1;0;0;0;4
0,303115652;296;21;2018;rural;20,5;0;0;0;0;0;0;0;0;0;4
0,303115652;296;22;2018;rural;0,5;0;0;1;0;0;0;0;0;0;4
0,303115652;296;23;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,303115652;296;24;2018;rural;1;0;1;0;0;0;0;0;0;0;4
0,303115652;296;25;2018;rural;0,333333333;0;0;1;0;0;0;0;0;0;4
0,303115652;296;26;2018;rural;1;0;0;1;0;0;0;0;0;1;4
0,187340936;297;1;2018;rural;1;0;1;0;0;0;0;0;0;0;4
0,187340936;297;2;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,187340936;297;3;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,187340936;297;4;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,187340936;297;5;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,187340936;297;6;2018;rural;0,666666667;0;0;0;0;0;0;0;0;0;4
0,187340936;297;8;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,187340936;297;10;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,187340936;297;11;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,187340936;297;12;2018;rural;0,25;0;1;0;0;0;0;0;0;0;4
0,187340936;297;13;2018;rural;1;0;1;0;0;0;0;0;0;0;4
0,187340936;297;14;2018;rural;0,4;0;0;0;0;0;0;0;0;0;4
0,187340936;297;15;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,187340936;297;16;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,187340936;297;17;2018;rural;0,142857143;0;0;0;0;0;0;0;0;0;4
0,187340936;297;18;2018;rural;0,2;0;0;1;0;0;0;0;0;0;4
0,187340936;297;19;2018;rural;0,6;0;0;0;0;0;0;0;0;0;4
0,187340936;297;20;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,187340936;297;21;2018;rural;0,142857143;0;0;0;0;0;0;0;0;0;4
0,187340936;297;22;2018;rural;1;0;1;0;0;0;0;0;0;0;4
0,187340936;297;23;2018;rural;0,1;0;0;0;0;0;0;0;0;0;4
0,187340936;297;24;2018;rural;0,142857143;0;1;0;0;0;0;0;0;0;4
0,187340936;297;25;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,187340936;297;26;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,363918495;298;1;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,363918495;298;2;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,363918495;298;3;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,363918495;298;4;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,363918495;298;5;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,363918495;298;6;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,363918495;298;7;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,363918495;298;8;2018;rural;1;0;0;0;0;0;0;0;0;0;4
0,363918495;298;9;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,363918495;298;10;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,363918495;298;11;2018;rural;0,333333333;0;0;1;0;0;0;0;0;0;4
0,363918495;298;12;2018;rural;0,4;0;0;0;0;0;0;0;0;0;4
0,363918495;298;13;2018;rural;0,6;0;1;1;0;0;0;0;0;0;4
0,363918495;298;14;2018;rural;1;0;1;1;0;0;0;0;0;0;4
0,363918495;298;15;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,363918495;298;16;2018;rural;0,166666667;0;1;0;0;0;0;0;0;0;4
0,363918495;298;17;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,363918495;298;18;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,363918495;298;19;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,363918495;298;20;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,363918495;298;21;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,363918495;298;22;2018;rural;0,666666667;0;1;1;0;0;0;0;0;0;4
0,363918495;298;23;2018;rural;3;0;0;0;0;0;0;0;0;0;4
0,363918495;298;24;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,363918495;298;25;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,363918495;298;26;2018;rural;0,125;0;1;1;0;0;0;0;0;0;4
0,422457309;299;1;2018;rural;0,166666667;0;1;0;0;0;0;0;0;0;4
0,422457309;299;2;2018;rural;0,125;0;1;0;0;0;0;0;0;0;4
0,422457309;299;3;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,422457309;299;4;2018;rural;0,222222222;0;1;1;0;0;0;0;0;0;4
0,422457309;299;5;2018;rural;0,2;0;0;1;0;0;0;0;1;0;4
0,422457309;299;6;2018;rural;0,166666667;0;1;0;0;0;0;0;0;0;4
0,422457309;299;7;2018;rural;0,5;0;0;0;0;0;0;0;1;0;4
0,422457309;299;8;2018;rural;0,111111111;0;0;0;0;0;0;0;1;0;4
0,422457309;299;10;2018;rural;1;0;0;1;0;0;0;0;0;0;4
0,422457309;299;11;2018;rural;0,2;0;1;1;0;0;0;0;1;0;4
0,422457309;299;12;2018;rural;0,166666667;0;0;1;0;0;0;0;0;0;4
0,422457309;299;13;2018;rural;0,25;0;1;0;0;0;0;0;0;0;4
0,422457309;299;14;2018;rural;0,285714286;0;0;0;0;0;0;0;0;0;4
0,422457309;299;15;2018;rural;1;0;0;0;0;0;0;0;0;0;4
0,422457309;299;16;2018;rural;1;0;0;0;0;0;0;0;1;0;4
0,422457309;299;17;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,422457309;299;18;2018;rural;0,5;0;0;0;0;0;0;0;0;1;4
0,422457309;299;19;2018;rural;0,5;0;1;0;0;0;0;0;0;1;4
0,422457309;299;21;2018;rural;0,142857143;0;1;1;0;0;0;0;0;1;4
0,422457309;299;22;2018;rural;0,125;0;0;0;0;0;0;0;1;0;4
0,422457309;299;23;2018;rural;0,3;0;0;0;0;0;0;0;0;0;4
0,422457309;299;24;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,422457309;299;26;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,197875305;300;1;2018;rural;0,571428571;0;0;0;0;0;0;0;1;0;4
0,197875305;300;3;2018;rural;0,25;0;1;0;0;0;0;0;1;0;4
0,197875305;300;4;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,197875305;300;5;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,197875305;300;6;2018;rural;0,2;0;0;1;0;0;0;0;1;0;4
0,197875305;300;7;2018;rural;0,5;0;0;0;0;0;0;0;1;0;4
0,197875305;300;8;2018;rural;0,5;0;0;0;0;0;0;0;1;0;4
0,197875305;300;9;2018;rural;0,333333333;0;0;0;0;0;0;0;1;0;4
0,197875305;300;10;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,197875305;300;11;2018;rural;0,2;0;0;0;0;0;0;0;1;0;4
0,197875305;300;12;2018;rural;0,222222222;0;0;1;0;0;0;0;0;0;4
0,197875305;300;13;2018;rural;0,25;0;0;0;0;0;0;0;1;0;4
0,197875305;300;14;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,197875305;300;15;2018;rural;0,333333333;0;0;0;0;0;0;0;1;0;4
0,197875305;300;16;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,197875305;300;17;2018;rural;0,5;0;0;1;0;0;0;0;0;0;4
0,197875305;300;19;2018;rural;0,25;0;0;0;0;0;0;0;1;0;4
0,197875305;300;20;2018;rural;0,25;0;0;0;0;0;0;0;1;0;4
0,197875305;300;21;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,197875305;300;22;2018;rural;0,2;0;0;0;0;0;0;0;1;0;4
0,197875305;300;23;2018;rural;0,5;0;0;1;0;0;0;0;0;0;4
0,197875305;300;24;2018;rural;0,5;0;0;1;0;0;0;0;0;0;4
0,197875305;300;25;2018;rural;0,333333333;0;0;1;0;0;0;0;1;1;1
0,197875305;300;26;2018;rural;1;0;0;0;0;0;0;0;0;0;4
0,323844137;301;1;2018;rural;0,166666667;0;0;0;0;0;0;0;1;0;4
0,323844137;301;2;2018;rural;1;0;0;0;0;0;0;0;0;1;4
0,323844137;301;3;2018;rural;0,125;0;1;0;0;0;0;0;1;0;4
0,323844137;301;4;2018;rural;0,5;0;0;0;0;0;0;0;1;0;4
0,323844137;301;5;2018;rural;0,5;0;0;0;0;0;0;0;1;0;4
0,323844137;301;6;2018;rural;0,166666667;0;0;1;0;0;0;0;0;1;4
0,323844137;301;7;2018;rural;1;0;0;0;0;0;0;0;1;0;4
0,323844137;301;8;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,323844137;301;9;2018;rural;0,333333333;0;1;0;0;0;0;0;1;0;4
0,323844137;301;10;2018;rural;0,5;0;0;1;0;0;0;0;0;1;4
0,323844137;301;11;2018;rural;0,25;0;0;1;0;0;0;0;1;0;4
0,323844137;301;12;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,323844137;301;13;2018;rural;1;0;0;0;0;0;0;0;1;0;4
0,323844137;301;14;2018;rural;0,333333333;0;0;1;0;0;0;0;0;1;4
0,323844137;301;15;2018;rural;0,25;0;0;0;0;0;0;0;1;0;4
0,323844137;301;16;2018;rural;1;0;0;0;0;0;0;0;0;0;4
0,323844137;301;17;2018;rural;0,285714286;0;0;0;0;0;0;0;1;0;4
0,323844137;301;18;2018;rural;0,5;0;0;1;0;0;0;0;0;1;4
0,323844137;301;19;2018;rural;0,333333333;0;0;0;0;0;0;0;1;0;4
0,323844137;301;20;2018;rural;0,2;0;0;0;0;0;0;0;1;0;4
0,323844137;301;21;2018;rural;0,25;0;0;0;0;0;0;0;1;0;4
0,323844137;301;22;2018;rural;0,2;0;0;1;0;0;0;0;0;1;4
0,323844137;301;23;2018;rural;1;0;1;0;0;0;0;0;1;0;4
0,323844137;301;24;2018;rural;1;0;0;0;0;0;0;0;1;0;4
0,323844137;301;25;2018;rural;0,166666667;0;0;0;0;0;0;0;1;0;4
0,323844137;301;26;2018;rural;0,2;0;0;1;0;0;0;0;1;1;4
0,369425459;302;1;2018;rural;0,142857143;0;1;0;0;0;0;0;1;0;4
0,369425459;302;2;2018;rural;0,25;0;1;0;0;0;0;0;1;0;4
0,369425459;302;3;2018;rural;0,25;0;0;0;0;0;0;0;1;0;4
0,369425459;302;4;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,369425459;302;5;2018;rural;0,2;0;0;0;0;0;0;0;1;0;4
0,369425459;302;6;2018;rural;0,285714286;0;0;0;0;0;0;0;0;0;4
0,369425459;302;7;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,369425459;302;9;2018;rural;0,2;0;0;0;0;0;0;0;1;0;4
0,369425459;302;10;2018;rural;0,166666667;0;0;0;0;0;0;0;1;0;4
0,369425459;302;11;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,369425459;302;12;2018;rural;0,333333333;0;0;0;0;0;0;0;1;0;4
0,369425459;302;13;2018;rural;0,5;0;0;1;0;0;0;0;0;0;4
0,369425459;302;14;2018;rural;0,222222222;0;0;0;0;0;0;0;1;0;4
0,369425459;302;15;2018;rural;0,375;0;1;0;0;0;0;0;0;0;4
0,369425459;302;16;2018;rural;0,5;0;1;0;0;0;0;0;1;0;4
0,369425459;302;17;2018;rural;0,2;0;0;1;0;0;0;0;0;0;4
0,369425459;302;18;2018;rural;0,25;0;0;1;1;0;0;0;1;0;4
0,369425459;302;19;2018;rural;0,2;0;1;1;0;0;1;0;0;0;4
0,369425459;302;20;2018;rural;0,25;0;0;0;0;0;0;0;1;0;4
0,369425459;302;21;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,331141324;303;1;2018;rural;0,6;0;1;1;1;0;0;0;1;1;1
0,331141324;303;2;2018;rural;0,166666667;0;1;0;0;0;0;0;1;1;1
0,331141324;303;3;2018;rural;0,166666667;0;0;0;0;0;0;0;1;1;1
0,331141324;303;4;2018;rural;0,333333333;1;1;1;1;0;0;0;1;1;1
0,331141324;303;5;2018;rural;1;0;1;1;1;0;0;0;1;1;4
0,331141324;303;6;2018;rural;1;0;0;0;0;0;0;0;1;0;1
0,331141324;303;7;2018;rural;0,5;0;1;1;0;0;0;0;1;1;4
0,331141324;303;8;2018;rural;0,2;0;1;0;0;0;0;0;1;1;1
0,331141324;303;9;2018;rural;0,333333333;0;1;1;0;0;0;0;1;1;4
0,331141324;303;10;2018;rural;0,375;0;0;0;0;0;0;0;1;1;4
0,331141324;303;11;2018;rural;0,25;0;1;0;0;0;0;0;1;1;1
0,331141324;303;13;2018;rural;0,333333333;0;1;1;1;0;0;0;1;1;1
0,331141324;303;14;2018;rural;0,333333333;0;0;1;1;0;1;0;1;1;1
0,331141324;303;15;2018;rural;1;0;1;1;1;1;0;1;1;1;1
0,331141324;303;17;2018;rural;0,6;0;0;1;0;0;0;0;1;1;1
0,331141324;303;18;2018;rural;1;0;1;1;0;0;0;0;1;1;1
0,331141324;303;19;2018;rural;1;0;0;1;0;1;0;0;1;1;4
0,331141324;303;20;2018;rural;0,5;0;0;1;0;0;0;0;1;0;1
0,331141324;303;21;2018;rural;0,333333333;0;1;1;0;0;0;0;1;1;1
0,331141324;303;22;2018;rural;0,142857143;0;0;0;0;0;0;0;1;1;4
0,331141324;303;23;2018;rural;0,25;0;1;1;0;0;0;0;1;1;4
0,331141324;303;24;2018;rural;0,4;0;1;1;1;0;0;0;0;1;1
0,331141324;303;25;2018;rural;0,2;0;1;1;1;0;1;0;1;1;4
0,331141324;303;26;2018;rural;0,333333333;0;1;1;1;0;1;0;1;1;1
0,473906621;304;1;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,473906621;304;2;2018;rural;0,666666667;0;1;1;1;0;0;0;0;0;4
0,473906621;304;3;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,473906621;304;4;2018;rural;1;0;1;0;0;0;0;0;0;0;4
0,473906621;304;5;2018;rural;1;0;0;0;0;0;0;0;0;0;4
0,473906621;304;7;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,473906621;304;8;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,473906621;304;9;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,473906621;304;10;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,473906621;304;11;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,473906621;304;12;2018;rural;0,4;0;1;0;0;0;0;0;0;0;4
0,473906621;304;13;2018;rural;0,4;0;0;0;0;0;0;0;0;0;4
0,473906621;304;14;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,473906621;304;15;2018;rural;0,428571429;0;0;1;0;0;0;0;1;0;4
0,473906621;304;16;2018;rural;0,285714286;0;0;0;0;0;0;0;0;0;4
0,473906621;304;17;2018;rural;0,125;0;0;0;0;0;0;0;0;0;4
0,473906621;304;18;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,473906621;304;19;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,473906621;304;20;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,473906621;304;21;2018;rural;0,2;0;0;1;0;0;0;0;0;0;4
0,473906621;304;22;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,473906621;304;23;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,473906621;304;24;2018;rural;0,4;0;0;0;0;0;0;0;0;0;4
0,473906621;304;25;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,473906621;304;26;2018;rural;0,333333333;0;0;1;1;0;0;0;0;0;4
0,342578922;305;2;2018;rural;0,125;0;0;0;0;0;0;0;0;0;4
0,342578922;305;3;2018;rural;0,25;0;1;0;0;0;0;0;0;0;4
0,342578922;305;4;2018;rural;0,25;0;1;0;0;0;0;0;0;0;4
0,342578922;305;6;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,342578922;305;7;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,342578922;305;8;2018;rural;0,2;0;1;0;0;0;0;0;0;0;4
0,342578922;305;10;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,342578922;305;11;2018;rural;0,25;0;1;0;0;0;1;0;1;0;4
0,342578922;305;13;2018;rural;0,333333333;0;0;0;0;0;0;0;1;0;4
0,342578922;305;14;2018;rural;0,25;0;0;1;0;0;0;0;0;0;4
0,342578922;305;15;2018;rural;0,5;0;1;0;0;0;0;0;0;0;4
0,342578922;305;16;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,342578922;305;17;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,342578922;305;18;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,342578922;305;19;2018;rural;0,333333333;0;1;0;0;0;0;0;0;0;4
0,342578922;305;20;2018;rural;0,166666667;0;0;0;0;0;0;0;0;0;4
0,342578922;305;21;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,342578922;305;23;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,342578922;305;24;2018;rural;0,2;0;0;0;0;0;0;0;0;0;4
0,342578922;305;25;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,387296907;306;1;2018;rural;0,333333333;0;0;1;0;0;0;0;0;0;4
0,387296907;306;2;2018;rural;0,125;0;0;0;0;0;0;0;0;0;4
0,387296907;306;3;2018;rural;0,333333333;0;0;0;0;0;0;0;0;0;4
0,387296907;306;4;2018;rural;0,4;0;0;1;0;0;0;0;0;0;4
0,387296907;306;5;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,387296907;306;6;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,387296907;306;7;2018;rural;0,375;0;0;0;0;0;0;0;0;0;4
0,387296907;306;8;2018;rural;0,4;0;0;0;0;0;0;0;0;1;4
0,387296907;306;9;2018;rural;0,5;0;1;1;0;0;0;0;0;0;4
0,387296907;306;10;2018;rural;0,5;0;1;0;0;0;0;0;0;0;4
0,387296907;306;11;2018;rural;0,4;0;0;0;0;0;0;0;0;0;4
0,387296907;306;12;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,387296907;306;13;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,387296907;306;14;2018;rural;0,5;0;1;0;0;0;0;0;0;0;4
0,387296907;306;15;2018;rural;0,666666667;0;1;1;0;0;0;0;0;0;4
0,387296907;306;16;2018;rural;0,333333333;0;1;1;0;0;0;0;0;0;4
0,387296907;306;17;2018;rural;0,2;0;1;0;0;0;0;0;0;0;4
0,387296907;306;18;2018;rural;0,25;0;0;0;0;0;0;0;0;0;4
0,387296907;306;20;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,387296907;306;21;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
0,387296907;306;22;2018;rural;0,5;0;0;0;0;0;0;0;0;0;4
